FeedingLogID,LivestockID,FeedType,QuantityKg,FedOn
1,1,Maize,6;18,2023/04/12 00:00:00
20006,4002,Grass,7;14,2023/06/27 00:00:00
20007,4002,Grass,5;37,2023/02/19 00:00:00
20008,4002,Silage,12;92,2024/04/25 00:00:00
20009,4002,Maize,13;48,2023/10/20 00:00:00
20010,4002,Grass,5;86,2023/12/12 00:00:00
20011,4003,Lucerne,8;19,2024/07/18 00:00:00
20012,4003,Silage,9;00,2024/07/24 00:00:00
20013,4003,Grass,12;13,2024/12/30 00:00:00
20014,4003,Lucerne,13;02,2024/07/26 00:00:00
20015,4003,Silage,9;82,2025/01/28 00:00:00
20016,4004,Lucerne,10;07,2024/05/10 00:00:00
20017,4004,Grass,5;32,2023/04/28 00:00:00
20018,4004,Silage,13;63,2023/04/01 00:00:00
20019,4004,Lucerne,6;44,2023/08/11 00:00:00
20020,4004,Grass,6;83,2024/08/30 00:00:00
20021,4005,Grass,13;60,2023/04/26 00:00:00
20022,4005,Grass,5;46,2022/10/02 00:00:00
20023,4005,Lucerne,10;84,2022/11/24 00:00:00
20024,4005,Lucerne,5;06,2023/03/21 00:00:00
20025,4005,Maize,6;16,2022/10/02 00:00:00
20026,4006,Lucerne,13;49,2021/06/23 00:00:00
20027,4006,Grass,12;26,2021/07/14 00:00:00
20028,4006,Maize,5;69,2021/01/11 00:00:00
20029,4006,Silage,10;59,2021/09/25 00:00:00
20030,4006,Grass,10;04,2021/05/21 00:00:00
20031,4007,Lucerne,5;02,2021/08/25 00:00:00
20032,4007,Maize,14;19,2022/05/16 00:00:00
20033,4007,Lucerne,6;95,2021/06/26 00:00:00
20034,4007,Silage,14;65,2022/05/04 00:00:00
20035,4007,Silage,7;15,2020/10/07 00:00:00
20036,4008,Maize,12;07,2022/03/16 00:00:00
20037,4008,Lucerne,6;99,2021/05/30 00:00:00
20038,4008,Grass,14;53,2021/09/11 00:00:00
20039,4008,Maize,7;98,2022/04/13 00:00:00
20040,4008,Maize,13;27,2021/09/30 00:00:00
20041,4009,Lucerne,12;28,2023/02/24 00:00:00
20042,4009,Grass,13;28,2023/01/06 00:00:00
20043,4009,Lucerne,6;08,2023/05/09 00:00:00
20044,4009,Silage,14;92,2024/02/26 00:00:00
20045,4009,Lucerne,12;61,2024/05/05 00:00:00
20046,4010,Silage,7;40,2023/11/29 00:00:00
20047,4010,Grass,11;85,2023/11/28 00:00:00
20048,4010,Maize,7;53,2022/12/13 00:00:00
20049,4010,Lucerne,14;24,2022/07/02 00:00:00
20050,4010,Grass,5;01,2023/07/03 00:00:00
20051,4011,Grass,7;83,2024/09/13 00:00:00
20052,4011,Lucerne,11;19,2024/06/21 00:00:00
20053,4011,Lucerne,9;10,2024/09/25 00:00:00
20054,4011,Grass,12;27,2025/02/08 00:00:00
20055,4011,Maize,11;28,2024/06/02 00:00:00
20056,4012,Maize,6;80,2022/07/17 00:00:00
20057,4012,Maize,7;06,2022/04/23 00:00:00
20058,4012,Lucerne,9;74,2022/06/15 00:00:00
20059,4012,Maize,5;71,2023/01/15 00:00:00
20060,4012,Lucerne,6;00,2023/10/16 00:00:00
20061,4013,Lucerne,13;99,2020/10/18 00:00:00
20062,4013,Maize,6;43,2021/11/07 00:00:00
20063,4013,Silage,14;24,2020/11/10 00:00:00
20064,4013,Maize,10;75,2022/01/24 00:00:00
20065,4013,Silage,5;08,2022/04/16 00:00:00
20066,4014,Silage,6;57,2023/03/31 00:00:00
20067,4014,Grass,8;20,2023/06/15 00:00:00
20068,4014,Lucerne,8;77,2023/07/17 00:00:00
20069,4014,Maize,7;14,2023/07/26 00:00:00
20070,4014,Grass,8;14,2023/02/09 00:00:00
20071,4015,Lucerne,5;69,2024/07/24 00:00:00
20072,4015,Silage,5;65,2025/06/21 00:00:00
20073,4015,Silage,14;77,2024/11/13 00:00:00
20074,4015,Silage,8;57,2024/06/19 00:00:00
20075,4015,Grass,6;71,2025/02/15 00:00:00
20076,4016,Grass,9;69,2023/12/04 00:00:00
20077,4016,Grass,8;82,2024/09/15 00:00:00
20078,4016,Lucerne,11;75,2024/06/21 00:00:00
20079,4016,Grass,5;97,2024/01/09 00:00:00
20080,4016,Silage,5;11,2024/09/25 00:00:00
20081,4017,Lucerne,5;58,2024/11/15 00:00:00
20082,4017,Maize,12;64,2024/09/09 00:00:00
20083,4017,Maize,14;85,2025/06/16 00:00:00
20084,4017,Grass,12;62,2024/02/14 00:00:00
20085,4017,Grass,11;01,2025/06/29 00:00:00
20086,4018,Silage,13;09,2022/02/23 00:00:00
20087,4018,Grass,8;35,2023/02/03 00:00:00
20088,4018,Silage,5;42,2023/06/03 00:00:00
20089,4018,Maize,14;11,2022/06/23 00:00:00
20090,4018,Maize,8;23,2023/06/26 00:00:00
20091,4019,Silage,6;79,2023/01/05 00:00:00
20092,4019,Maize,10;98,2021/11/03 00:00:00
20093,4019,Maize,9;54,2022/01/12 00:00:00
20094,4019,Grass,12;09,2022/03/02 00:00:00
20095,4019,Maize,5;55,2022/05/28 00:00:00
20096,4020,Maize,12;10,2021/09/20 00:00:00
20097,4020,Lucerne,11;72,2022/02/04 00:00:00
20098,4020,Silage,6;49,2022/10/10 00:00:00
20099,4020,Grass,10;57,2021/08/14 00:00:00
20100,4020,Maize,14;60,2023/02/01 00:00:00
20101,4021,Grass,14;89,2023/09/01 00:00:00
20102,4021,Lucerne,13;23,2023/07/12 00:00:00
20103,4021,Grass,10;86,2022/07/06 00:00:00
20104,4021,Maize,13;43,2023/02/17 00:00:00
20105,4021,Lucerne,5;38,2023/08/09 00:00:00
20106,4022,Silage,13;18,2025/05/03 00:00:00
20107,4022,Silage,14;01,2023/12/16 00:00:00
20108,4022,Silage,12;14,2024/09/29 00:00:00
20109,4022,Maize,14;90,2023/08/28 00:00:00
20110,4022,Silage,8;71,2023/09/05 00:00:00
20111,4023,Silage,14;67,2023/08/20 00:00:00
20112,4023,Maize,5;13,2024/01/12 00:00:00
20113,4023,Lucerne,10;50,2023/03/05 00:00:00
20114,4023,Grass,10;18,2022/12/27 00:00:00
20115,4023,Grass,6;51,2024/03/22 00:00:00
20116,4024,Lucerne,10;17,2021/12/10 00:00:00
20117,4024,Grass,14;24,2023/01/16 00:00:00
20118,4024,Grass,8;66,2021/11/06 00:00:00
20119,4024,Maize,12;93,2022/03/24 00:00:00
20120,4024,Grass,7;95,2023/03/17 00:00:00
20121,4025,Maize,14;25,2022/11/16 00:00:00
20122,4025,Lucerne,8;83,2024/01/13 00:00:00
20123,4025,Lucerne,7;46,2022/07/17 00:00:00
20124,4025,Lucerne,9;38,2022/12/20 00:00:00
20125,4025,Lucerne,7;75,2023/03/04 00:00:00
20126,4026,Grass,7;47,2025/02/12 00:00:00
20127,4026,Lucerne,12;46,2024/12/16 00:00:00
20128,4026,Lucerne,7;40,2024/11/30 00:00:00
20129,4026,Silage,7;54,2025/03/08 00:00:00
20130,4026,Silage,14;01,2024/07/07 00:00:00
20131,4027,Silage,13;12,2022/05/17 00:00:00
20132,4027,Silage,9;85,2022/12/19 00:00:00
20133,4027,Lucerne,6;10,2023/04/10 00:00:00
20134,4027,Lucerne,5;72,2022/05/27 00:00:00
20135,4027,Grass,6;42,2022/10/11 00:00:00
20136,4028,Silage,7;71,2022/10/12 00:00:00
20137,4028,Maize,10;75,2023/07/30 00:00:00
20138,4028,Maize,6;87,2023/08/01 00:00:00
20139,4028,Silage,11;35,2023/10/27 00:00:00
20140,4028,Lucerne,11;60,2022/11/05 00:00:00
20141,4029,Silage,9;27,2023/12/17 00:00:00
20142,4029,Lucerne,9;62,2024/06/14 00:00:00
20143,4029,Grass,8;59,2024/09/27 00:00:00
20144,4029,Lucerne,6;68,2023/08/06 00:00:00
20145,4029,Lucerne,13;70,2024/07/15 00:00:00
20146,4030,Grass,13;31,2023/01/11 00:00:00
20147,4030,Lucerne,13;31,2024/07/30 00:00:00
20148,4030,Maize,12;59,2023/06/06 00:00:00
20149,4030,Maize,12;33,2023/12/15 00:00:00
20150,4030,Maize,5;37,2024/05/06 00:00:00
20151,4031,Lucerne,6;41,2024/04/18 00:00:00
20152,4031,Maize,11;78,2024/08/22 00:00:00
20153,4031,Lucerne,7;83,2024/09/13 00:00:00
20154,4031,Lucerne,9;58,2025/02/08 00:00:00
20155,4031,Silage,13;84,2024/03/22 00:00:00
20156,4032,Silage,14;15,2021/11/23 00:00:00
20157,4032,Lucerne,6;59,2022/10/01 00:00:00
20158,4032,Maize,13;06,2022/10/18 00:00:00
20159,4032,Grass,12;64,2022/07/06 00:00:00
20160,4032,Grass,6;30,2022/08/14 00:00:00
20161,4033,Grass,8;06,2021/06/25 00:00:00
20162,4033,Lucerne,13;83,2020/12/18 00:00:00
20163,4033,Maize,6;57,2021/04/02 00:00:00
20164,4033,Grass,7;76,2021/11/16 00:00:00
20165,4033,Silage,6;02,2021/07/27 00:00:00
20166,4034,Grass,7;09,2025/03/01 00:00:00
20167,4034,Lucerne,7;65,2025/01/24 00:00:00
20168,4034,Silage,13;32,2025/03/03 00:00:00
20169,4034,Grass,8;21,2024/03/21 00:00:00
20170,4034,Maize,9;92,2025/03/26 00:00:00
20171,4035,Lucerne,14;06,2021/05/07 00:00:00
20172,4035,Lucerne,13;58,2021/05/06 00:00:00
20173,4035,Maize,8;61,2021/01/30 00:00:00
20174,4035,Silage,12;21,2022/05/30 00:00:00
20175,4035,Grass,13;47,2022/08/18 00:00:00
20176,4036,Silage,6;68,2024/06/04 00:00:00
20177,4036,Silage,5;76,2024/03/01 00:00:00
20178,4036,Lucerne,6;01,2024/09/15 00:00:00
20179,4036,Lucerne,11;93,2024/01/09 00:00:00
20180,4036,Silage,13;93,2024/03/05 00:00:00
20181,4037,Maize,5;68,2022/10/31 00:00:00
20182,4037,Silage,5;49,2022/04/25 00:00:00
20183,4037,Silage,9;68,2022/02/04 00:00:00
20184,4037,Grass,9;81,2023/02/25 00:00:00
20185,4037,Lucerne,10;38,2022/08/15 00:00:00
20186,4038,Grass,6;83,2022/05/28 00:00:00
20187,4038,Lucerne,12;92,2020/12/11 00:00:00
20188,4038,Maize,6;63,2021/05/29 00:00:00
20189,4038,Silage,6;86,2022/02/02 00:00:00
20190,4038,Silage,5;40,2020/12/20 00:00:00
20191,4039,Maize,6;45,2022/03/31 00:00:00
20192,4039,Silage,11;89,2022/07/27 00:00:00
20193,4039,Grass,13;47,2022/10/28 00:00:00
20194,4039,Maize,13;59,2022/08/27 00:00:00
20195,4039,Silage,7;36,2022/06/21 00:00:00
20196,4040,Maize,14;19,2022/05/17 00:00:00
20197,4040,Silage,13;51,2022/04/13 00:00:00
20198,4040,Silage,9;50,2021/07/26 00:00:00
20199,4040,Silage,5;60,2022/12/22 00:00:00
20200,4040,Grass,14;20,2022/11/25 00:00:00
20201,4041,Maize,6;08,2022/11/17 00:00:00
20202,4041,Grass,10;44,2022/09/19 00:00:00
20203,4041,Silage,9;35,2023/08/14 00:00:00
20204,4041,Lucerne,14;68,2022/09/19 00:00:00
20205,4041,Grass,9;81,2023/10/06 00:00:00
20206,4042,Silage,6;72,2025/02/22 00:00:00
20207,4042,Lucerne,11;50,2023/12/27 00:00:00
20208,4042,Grass,14;66,2023/11/07 00:00:00
20209,4042,Maize,6;87,2024/09/26 00:00:00
20210,4042,Silage,5;29,2024/08/15 00:00:00
20211,4043,Maize,13;43,2023/07/24 00:00:00
20212,4043,Lucerne,14;49,2023/04/02 00:00:00
20213,4043,Silage,8;81,2023/02/23 00:00:00
20214,4043,Silage,8;28,2022/10/13 00:00:00
20215,4043,Maize,9;30,2023/06/26 00:00:00
20216,4044,Grass,8;04,2024/07/19 00:00:00
20217,4044,Grass,14;58,2024/05/28 00:00:00
20218,4044,Lucerne,9;30,2023/04/28 00:00:00
20219,4044,Maize,8;22,2023/02/05 00:00:00
20220,4044,Grass,9;23,2023/06/23 00:00:00
20221,4045,Maize,5;14,2022/01/18 00:00:00
20222,4045,Grass,6;43,2021/07/21 00:00:00
20223,4045,Silage,7;52,2022/04/08 00:00:00
20224,4045,Grass,6;79,2022/09/20 00:00:00
20225,4045,Grass,10;60,2021/11/24 00:00:00
20226,4046,Lucerne,10;28,2024/10/19 00:00:00
20227,4046,Silage,9;81,2025/05/29 00:00:00
20228,4046,Maize,6;96,2023/12/26 00:00:00
20229,4046,Maize,12;68,2024/08/01 00:00:00
20230,4046,Maize,8;37,2024/12/16 00:00:00
20231,4047,Maize,5;33,2023/02/18 00:00:00
20232,4047,Silage,11;19,2022/01/02 00:00:00
20233,4047,Grass,9;94,2021/12/15 00:00:00
20234,4047,Lucerne,12;66,2021/07/17 00:00:00
20235,4047,Silage,14;88,2022/10/26 00:00:00
20236,4048,Grass,12;43,2023/08/03 00:00:00
20237,4048,Lucerne,13;14,2023/06/16 00:00:00
20238,4048,Maize,14;34,2023/09/18 00:00:00
20239,4048,Silage,14;16,2023/07/01 00:00:00
20240,4048,Silage,9;81,2022/09/20 00:00:00
20241,4049,Maize,12;51,2023/11/21 00:00:00
20242,4049,Lucerne,10;71,2022/07/17 00:00:00
20243,4049,Lucerne,14;02,2023/12/08 00:00:00
20244,4049,Grass,12;06,2022/05/06 00:00:00
20245,4049,Grass,10;47,2023/07/16 00:00:00
20246,4050,Lucerne,7;88,2023/07/13 00:00:00
20247,4050,Silage,11;41,2023/03/19 00:00:00
20248,4050,Maize,12;10,2024/01/31 00:00:00
20249,4050,Lucerne,5;04,2023/05/05 00:00:00
20250,4050,Grass,13;60,2024/05/26 00:00:00
20251,4051,Silage,12;41,2023/02/02 00:00:00
20252,4051,Lucerne,5;46,2023/02/03 00:00:00
20253,4051,Grass,10;33,2023/10/18 00:00:00
20254,4051,Maize,7;67,2024/07/16 00:00:00
20255,4051,Lucerne,14;40,2023/04/04 00:00:00
20256,4052,Lucerne,8;57,2022/09/14 00:00:00
20257,4052,Grass,11;42,2023/02/14 00:00:00
20258,4052,Maize,5;44,2023/06/30 00:00:00
20259,4052,Silage,6;69,2022/02/04 00:00:00
20260,4052,Silage,5;72,2023/01/07 00:00:00
20261,4053,Grass,13;15,2021/03/10 00:00:00
20262,4053,Grass,10;11,2022/10/22 00:00:00
20263,4053,Grass,8;37,2021/12/29 00:00:00
20264,4053,Maize,11;95,2022/06/10 00:00:00
20265,4053,Lucerne,11;59,2021/10/09 00:00:00
20266,4054,Grass,11;13,2021/10/01 00:00:00
20267,4054,Silage,5;73,2021/07/15 00:00:00
20268,4054,Maize,12;91,2020/10/13 00:00:00
20269,4054,Grass,13;87,2021/08/16 00:00:00
20270,4054,Grass,10;62,2021/12/09 00:00:00
20271,4055,Lucerne,12;45,2024/08/25 00:00:00
20272,4055,Lucerne,10;86,2024/08/19 00:00:00
20273,4055,Lucerne,11;92,2024/08/04 00:00:00
20274,4055,Grass,12;39,2023/11/16 00:00:00
20275,4055,Lucerne,10;26,2025/07/01 00:00:00
20276,4056,Lucerne,13;19,2022/06/19 00:00:00
20277,4056,Silage,6;67,2022/10/06 00:00:00
20278,4056,Silage,14;78,2023/07/17 00:00:00
20279,4056,Lucerne,8;36,2021/10/31 00:00:00
20280,4056,Lucerne,6;62,2022/11/19 00:00:00
20281,4057,Silage,13;48,2025/02/07 00:00:00
20282,4057,Maize,12;26,2025/05/30 00:00:00
20283,4057,Silage,14;41,2023/11/15 00:00:00
20284,4057,Lucerne,8;83,2025/05/11 00:00:00
20285,4057,Silage,7;69,2024/04/30 00:00:00
20286,4058,Maize,13;23,2022/11/30 00:00:00
20287,4058,Silage,7;03,2022/07/27 00:00:00
20288,4058,Silage,12;08,2023/02/21 00:00:00
20289,4058,Silage,12;02,2023/10/17 00:00:00
20290,4058,Silage,14;30,2022/11/21 00:00:00
20291,4059,Silage,14;77,2023/07/28 00:00:00
20292,4059,Lucerne,13;77,2024/03/15 00:00:00
20293,4059,Grass,7;64,2024/01/17 00:00:00
20294,4059,Lucerne,10;79,2024/03/06 00:00:00
20295,4059,Silage,10;43,2024/01/06 00:00:00
20296,4060,Maize,14;32,2025/01/15 00:00:00
20297,4060,Maize,7;92,2024/09/12 00:00:00
20298,4060,Lucerne,10;53,2025/06/24 00:00:00
20299,4060,Maize,14;56,2024/01/17 00:00:00
20300,4060,Silage,8;02,2023/11/04 00:00:00
20301,4061,Grass,13;32,2022/03/28 00:00:00
20302,4061,Lucerne,9;95,2022/12/06 00:00:00
20303,4061,Silage,10;35,2022/11/26 00:00:00
20304,4061,Silage,8;84,2023/03/13 00:00:00
20305,4061,Silage,7;75,2023/04/24 00:00:00
20306,4062,Grass,14;98,2021/02/15 00:00:00
20307,4062,Maize,11;86,2022/03/09 00:00:00
20308,4062,Grass,12;97,2021/12/15 00:00:00
20309,4062,Maize,11;69,2021/07/31 00:00:00
20310,4062,Maize,7;48,2022/06/14 00:00:00
20311,4063,Lucerne,13;64,2024/01/13 00:00:00
20312,4063,Lucerne,13;12,2023/08/29 00:00:00
20313,4063,Lucerne,9;92,2022/06/07 00:00:00
20314,4063,Silage,7;43,2023/01/17 00:00:00
20315,4063,Silage,7;23,2023/12/10 00:00:00
20316,4064,Lucerne,7;94,2023/07/19 00:00:00
20317,4064,Silage,8;68,2024/09/27 00:00:00
20318,4064,Lucerne,12;69,2024/02/21 00:00:00
20319,4064,Silage,6;26,2023/02/14 00:00:00
20320,4064,Silage,5;83,2024/07/04 00:00:00
20321,4065,Lucerne,13;21,2021/04/18 00:00:00
20322,4065,Silage,11;92,2021/09/14 00:00:00
20323,4065,Maize,11;88,2021/08/08 00:00:00
20324,4065,Lucerne,8;23,2021/09/05 00:00:00
20325,4065,Grass,7;33,2021/07/27 00:00:00
20326,4066,Silage,12;41,2023/12/22 00:00:00
20327,4066,Maize,12;84,2023/08/18 00:00:00
20328,4066,Grass,7;35,2024/07/05 00:00:00
20329,4066,Lucerne,12;75,2023/02/20 00:00:00
20330,4066,Silage,10;22,2024/03/04 00:00:00
20331,4067,Maize,9;92,2024/09/17 00:00:00
20332,4067,Grass,8;95,2024/09/25 00:00:00
20333,4067,Grass,13;47,2024/12/05 00:00:00
20334,4067,Silage,8;57,2025/01/21 00:00:00
20335,4067,Lucerne,9;58,2024/01/28 00:00:00
20336,4068,Silage,13;58,2024/12/14 00:00:00
20337,4068,Grass,13;81,2024/09/09 00:00:00
20338,4068,Silage,11;45,2024/07/16 00:00:00
20339,4068,Silage,13;36,2025/01/15 00:00:00
20340,4068,Silage,10;06,2025/08/15 00:00:00
20341,4069,Silage,7;51,2020/09/01 00:00:00
20342,4069,Lucerne,6;66,2021/10/31 00:00:00
20343,4069,Grass,13;95,2021/11/05 00:00:00
20344,4069,Grass,7;63,2021/12/11 00:00:00
20345,4069,Grass,8;40,2021/02/15 00:00:00
20346,4070,Lucerne,8;31,2023/09/20 00:00:00
20347,4070,Lucerne,10;12,2023/12/18 00:00:00
20348,4070,Maize,6;73,2023/06/25 00:00:00
20349,4070,Silage,7;50,2023/11/04 00:00:00
20350,4070,Grass,12;72,2023/05/03 00:00:00
20351,4071,Lucerne,12;02,2021/06/14 00:00:00
20352,4071,Maize,14;65,2021/01/15 00:00:00
20353,4071,Silage,5;40,2021/05/15 00:00:00
20354,4071,Grass,8;55,2022/07/18 00:00:00
20355,4071,Maize,6;51,2021/12/10 00:00:00
20356,4072,Silage,9;20,2024/02/05 00:00:00
20357,4072,Lucerne,11;81,2024/06/13 00:00:00
20358,4072,Lucerne,10;73,2025/04/22 00:00:00
20359,4072,Lucerne,13;63,2023/09/14 00:00:00
20360,4072,Maize,9;74,2025/03/03 00:00:00
20361,4073,Lucerne,14;88,2022/04/13 00:00:00
20362,4073,Silage,6;86,2023/01/18 00:00:00
20363,4073,Maize,9;27,2022/09/22 00:00:00
20364,4073,Silage,8;29,2022/07/30 00:00:00
20365,4073,Silage,11;20,2022/05/05 00:00:00
20366,4074,Lucerne,13;63,2023/05/08 00:00:00
20367,4074,Grass,13;12,2024/10/07 00:00:00
20368,4074,Maize,7;37,2023/06/21 00:00:00
20369,4074,Grass,5;28,2023/07/16 00:00:00
20370,4074,Silage,11;15,2023/06/29 00:00:00
20371,4075,Grass,14;16,2024/09/13 00:00:00
20372,4075,Silage,7;32,2024/05/09 00:00:00
20373,4075,Lucerne,9;18,2025/05/27 00:00:00
20374,4075,Grass,14;36,2025/06/13 00:00:00
20375,4075,Lucerne,10;50,2024/04/29 00:00:00
20376,4076,Grass,8;23,2025/10/05 00:00:00
20377,4076,Lucerne,5;46,2024/02/03 00:00:00
20378,4076,Grass,10;02,2025/04/01 00:00:00
20379,4076,Grass,9;39,2025/05/28 00:00:00
20380,4076,Grass,7;26,2024/05/14 00:00:00
20381,4077,Silage,7;08,2023/01/05 00:00:00
20382,4077,Silage,7;95,2022/04/25 00:00:00
20383,4077,Maize,6;08,2022/04/09 00:00:00
20384,4077,Lucerne,6;14,2022/05/15 00:00:00
20385,4077,Grass,14;64,2023/02/15 00:00:00
20386,4078,Lucerne,11;14,2021/10/28 00:00:00
20387,4078,Maize,13;38,2021/11/08 00:00:00
20388,4078,Grass,10;08,2021/08/14 00:00:00
20389,4078,Grass,14;70,2021/05/06 00:00:00
20390,4078,Lucerne,7;91,2022/01/04 00:00:00
20391,4079,Maize,13;08,2023/05/16 00:00:00
20392,4079,Lucerne,11;26,2024/04/24 00:00:00
20393,4079,Grass,11;56,2023/06/26 00:00:00
20394,4079,Lucerne,9;91,2023/05/31 00:00:00
20395,4079,Maize,5;49,2024/09/01 00:00:00
20396,4080,Maize,5;01,2022/05/06 00:00:00
20397,4080,Lucerne,7;49,2022/11/05 00:00:00
20398,4080,Grass,7;95,2022/01/30 00:00:00
20399,4080,Silage,7;57,2022/08/18 00:00:00
20400,4080,Grass,6;72,2021/12/20 00:00:00
20401,4081,Lucerne,13;20,2022/11/25 00:00:00
20402,4081,Maize,6;72,2022/01/01 00:00:00
20403,4081,Silage,7;48,2022/01/22 00:00:00
20404,4081,Grass,11;57,2023/02/23 00:00:00
20405,4081,Silage,12;98,2022/01/28 00:00:00
20406,4082,Silage,11;10,2023/12/25 00:00:00
20407,4082,Maize,10;46,2024/11/16 00:00:00
20408,4082,Lucerne,6;19,2023/04/02 00:00:00
20409,4082,Lucerne,10;54,2024/01/29 00:00:00
20410,4082,Lucerne,8;54,2023/10/29 00:00:00
20411,4083,Grass,14;37,2021/03/07 00:00:00
20412,4083,Lucerne,14;40,2021/07/05 00:00:00
20413,4083,Silage,14;71,2021/11/14 00:00:00
20414,4083,Maize,8;02,2021/08/26 00:00:00
20415,4083,Grass,11;38,2021/05/15 00:00:00
20416,4084,Lucerne,11;32,2024/10/03 00:00:00
20417,4084,Grass,14;65,2025/01/08 00:00:00
20418,4084,Grass,11;07,2024/12/25 00:00:00
20419,4084,Silage,6;24,2025/02/11 00:00:00
20420,4084,Lucerne,11;27,2024/12/20 00:00:00
20421,4085,Lucerne,9;51,2024/04/06 00:00:00
20422,4085,Lucerne,6;20,2023/12/16 00:00:00
20423,4085,Silage,10;00,2024/03/13 00:00:00
20424,4085,Maize,5;92,2023/10/25 00:00:00
20425,4085,Maize,5;10,2023/02/15 00:00:00
20426,4086,Grass,11;75,2021/12/09 00:00:00
20427,4086,Silage,6;01,2022/09/17 00:00:00
20428,4086,Grass,12;61,2021/10/12 00:00:00
20429,4086,Maize,12;86,2021/09/04 00:00:00
20430,4086,Lucerne,10;77,2022/07/12 00:00:00
20431,4087,Lucerne,11;21,2024/10/19 00:00:00
20432,4087,Silage,13;33,2025/09/08 00:00:00
20433,4087,Lucerne,7;30,2025/02/07 00:00:00
20434,4087,Lucerne,8;93,2024/06/05 00:00:00
20435,4087,Maize,8;66,2025/09/22 00:00:00
20436,4088,Grass,11;61,2021/11/29 00:00:00
20437,4088,Silage,6;38,2021/08/27 00:00:00
20438,4088,Grass,8;26,2021/10/15 00:00:00
20439,4088,Maize,12;77,2022/01/28 00:00:00
20440,4088,Maize,7;48,2021/06/14 00:00:00
20441,4089,Silage,11;15,2022/12/19 00:00:00
20442,4089,Grass,12;07,2022/03/04 00:00:00
20443,4089,Silage,8;22,2021/08/29 00:00:00
20444,4089,Silage,8;57,2022/02/16 00:00:00
20445,4089,Lucerne,10;77,2022/08/04 00:00:00
20446,4090,Lucerne,8;77,2023/09/14 00:00:00
20447,4090,Maize,12;13,2023/03/25 00:00:00
20448,4090,Maize,9;78,2023/10/12 00:00:00
20449,4090,Silage,12;48,2023/07/12 00:00:00
20450,4090,Lucerne,10;63,2023/02/10 00:00:00
20451,4091,Grass,8;55,2024/03/26 00:00:00
20452,4091,Grass,9;82,2023/11/16 00:00:00
20453,4091,Grass,10;97,2023/09/01 00:00:00
20454,4091,Silage,12;14,2023/02/08 00:00:00
20455,4091,Silage,14;86,2023/11/18 00:00:00
20456,4092,Grass,7;60,2022/03/30 00:00:00
20457,4092,Lucerne,14;07,2021/08/18 00:00:00
20458,4092,Silage,14;87,2021/11/13 00:00:00
20459,4092,Grass,11;57,2021/03/03 00:00:00
20460,4092,Silage,11;75,2022/08/11 00:00:00
20461,4093,Grass,9;76,2024/04/03 00:00:00
20462,4093,Grass,7;34,2022/12/05 00:00:00
20463,4093,Silage,12;77,2023/02/02 00:00:00
20464,4093,Lucerne,10;80,2024/04/15 00:00:00
20465,4093,Maize,6;14,2024/09/03 00:00:00
20466,4094,Lucerne,8;14,2021/09/11 00:00:00
20467,4094,Maize,8;63,2021/09/09 00:00:00
20468,4094,Maize,5;01,2021/12/25 00:00:00
20469,4094,Maize,13;65,2021/06/24 00:00:00
20470,4094,Silage,14;75,2022/04/13 00:00:00
20471,4095,Maize,12;26,2022/12/04 00:00:00
20472,4095,Maize,7;28,2021/09/22 00:00:00
20473,4095,Maize,7;99,2022/08/17 00:00:00
20474,4095,Lucerne,10;41,2022/02/25 00:00:00
20475,4095,Maize,13;87,2021/11/18 00:00:00
20476,4096,Maize,10;59,2022/12/09 00:00:00
20477,4096,Maize,9;24,2022/01/04 00:00:00
20478,4096,Maize,13;26,2021/12/15 00:00:00
20479,4096,Silage,11;28,2022/03/30 00:00:00
20480,4096,Grass,9;64,2022/01/21 00:00:00
20481,4097,Maize,5;16,2023/04/29 00:00:00
20482,4097,Silage,7;89,2023/06/01 00:00:00
20483,4097,Lucerne,5;37,2023/06/22 00:00:00
20484,4097,Lucerne,7;06,2021/12/11 00:00:00
20485,4097,Maize,13;78,2023/05/12 00:00:00
20486,4098,Grass,13;93,2023/02/25 00:00:00
20487,4098,Silage,5;37,2023/06/28 00:00:00
20488,4098,Silage,14;11,2023/12/01 00:00:00
20489,4098,Silage,14;96,2024/07/11 00:00:00
20490,4098,Maize,7;30,2024/01/01 00:00:00
20491,4099,Lucerne,9;75,2024/01/16 00:00:00
20492,4099,Silage,6;45,2023/07/02 00:00:00
20493,4099,Maize,8;84,2023/08/17 00:00:00
20494,4099,Silage,12;63,2023/06/30 00:00:00
20495,4099,Lucerne,12;76,2022/12/17 00:00:00
20496,4100,Silage,14;05,2024/11/13 00:00:00
20497,4100,Silage,9;64,2024/06/30 00:00:00
20498,4100,Silage,12;76,2023/12/16 00:00:00
20499,4100,Grass,6;39,2023/05/24 00:00:00
20500,4100,Silage,12;88,2023/09/21 00:00:00
20501,4101,Lucerne,7;45,2025/05/22 00:00:00
20502,4101,Silage,14;98,2025/04/04 00:00:00
20503,4101,Grass,8;58,2025/04/05 00:00:00
20504,4101,Silage,8;27,2024/11/13 00:00:00
20505,4101,Maize,13;54,2024/06/15 00:00:00
20506,4102,Lucerne,10;09,2022/10/27 00:00:00
20507,4102,Silage,6;53,2022/09/29 00:00:00
20508,4102,Lucerne,6;23,2023/12/05 00:00:00
20509,4102,Lucerne,9;02,2023/10/23 00:00:00
20510,4102,Silage,8;19,2022/08/05 00:00:00
20511,4103,Silage,9;27,2025/01/01 00:00:00
