LivestockID,FarmerID,TagNumber,Species,Breed,BirthDate,RegistrationDate
6526,653,TAG-653-6,Cattle,Nguni,2021/10/25 00:00:00,2021/12/25 00:00:00
6527,653,TAG-653-7,Sheep,Nguni,2021/11/02 00:00:00,2022/01/02 00:00:00
6528,653,TAG-653-8,Sheep,Dorper,2023/12/06 00:00:00,2024/02/06 00:00:00
6529,653,TAG-653-9,Goat,Boer Goat,2020/08/03 00:00:00,2020/10/03 00:00:00
6530,653,TAG-653-10,Goat,Bonsmara,2022/02/16 00:00:00,2022/04/16 00:00:00
6531,654,TAG-654-1,Goat,Bonsmara,2022/09/07 00:00:00,2022/11/07 00:00:00
6532,654,TAG-654-2,Cattle,Bonsmara,2020/01/05 00:00:00,2020/03/05 00:00:00
6533,654,TAG-654-3,Cattle,Merino,2023/08/02 00:00:00,2023/10/02 00:00:00
6534,654,TAG-654-4,Goat,Boer Goat,2020/06/02 00:00:00,2020/08/02 00:00:00
6535,654,TAG-654-5,Sheep,Merino,2020/12/07 00:00:00,2021/02/07 00:00:00
6536,654,TAG-654-6,Goat,Boer Goat,2023/02/05 00:00:00,2023/04/05 00:00:00
6537,654,TAG-654-7,Goat,Merino,2021/03/07 00:00:00,2021/05/07 00:00:00
6538,654,TAG-654-8,Cattle,Nguni,2023/08/19 00:00:00,2023/10/19 00:00:00
6539,654,TAG-654-9,Cattle,Nguni,2023/10/03 00:00:00,2023/12/03 00:00:00
6540,654,TAG-654-10,Sheep,Nguni,2022/07/26 00:00:00,2022/09/26 00:00:00
6541,655,TAG-655-1,Goat,Bonsmara,2020/01/27 00:00:00,2020/03/27 00:00:00
6542,655,TAG-655-2,Sheep,Dorper,2022/06/10 00:00:00,2022/08/10 00:00:00
6543,655,TAG-655-3,Sheep,Merino,2023/11/16 00:00:00,2024/01/16 00:00:00
6544,655,TAG-655-4,Goat,Dorper,2022/05/14 00:00:00,2022/07/14 00:00:00
6545,655,TAG-655-5,Goat,Merino,2022/10/27 00:00:00,2022/12/27 00:00:00
6546,655,TAG-655-6,Sheep,Dorper,2021/11/06 00:00:00,2022/01/06 00:00:00
6547,655,TAG-655-7,Goat,Boer Goat,2020/03/08 00:00:00,2020/05/08 00:00:00
6548,655,TAG-655-8,Sheep,Dorper,2020/04/24 00:00:00,2020/06/24 00:00:00
6549,655,TAG-655-9,Cattle,Nguni,2021/03/20 00:00:00,2021/05/20 00:00:00
6550,655,TAG-655-10,Goat,Merino,2023/03/09 00:00:00,2023/05/09 00:00:00
6551,656,TAG-656-1,Cattle,Bonsmara,2020/01/10 00:00:00,2020/03/10 00:00:00
6552,656,TAG-656-2,Sheep,Boer Goat,2021/01/11 00:00:00,2021/03/11 00:00:00
6553,656,TAG-656-3,Cattle,Bonsmara,2022/04/17 00:00:00,2022/06/17 00:00:00
6554,656,TAG-656-4,Goat,Boer Goat,2022/08/05 00:00:00,2022/10/05 00:00:00
6555,656,TAG-656-5,Goat,Merino,2021/07/16 00:00:00,2021/09/16 00:00:00
6556,656,TAG-656-6,Goat,Merino,2021/01/21 00:00:00,2021/03/21 00:00:00
6557,656,TAG-656-7,Cattle,Bonsmara,2020/08/15 00:00:00,2020/10/15 00:00:00
6558,656,TAG-656-8,Sheep,Dorper,2020/11/06 00:00:00,2021/01/06 00:00:00
6559,656,TAG-656-9,Sheep,Boer Goat,2020/11/26 00:00:00,2021/01/26 00:00:00
6560,656,TAG-656-10,Goat,Boer Goat,2020/08/19 00:00:00,2020/10/19 00:00:00
6561,657,TAG-657-1,Goat,Boer Goat,2021/01/21 00:00:00,2021/03/21 00:00:00
6562,657,TAG-657-2,Goat,Boer Goat,2022/06/20 00:00:00,2022/08/20 00:00:00
6563,657,TAG-657-3,Goat,Nguni,2021/04/23 00:00:00,2021/06/23 00:00:00
6564,657,TAG-657-4,Goat,Merino,2020/09/11 00:00:00,2020/11/11 00:00:00
6565,657,TAG-657-5,Goat,Nguni,2023/06/11 00:00:00,2023/08/11 00:00:00
6566,657,TAG-657-6,Goat,Merino,2021/07/23 00:00:00,2021/09/23 00:00:00
6567,657,TAG-657-7,Cattle,Nguni,2022/05/04 00:00:00,2022/07/04 00:00:00
6568,657,TAG-657-8,Sheep,Nguni,2020/11/04 00:00:00,2021/01/04 00:00:00
6569,657,TAG-657-9,Goat,Merino,2022/02/16 00:00:00,2022/04/16 00:00:00
6570,657,TAG-657-10,Sheep,Nguni,2023/01/15 00:00:00,2023/03/15 00:00:00
6571,658,TAG-658-1,Cattle,Merino,2021/03/09 00:00:00,2021/05/09 00:00:00
6572,658,TAG-658-2,Goat,Bonsmara,2023/09/03 00:00:00,2023/11/03 00:00:00
6573,658,TAG-658-3,Cattle,Bonsmara,2020/08/09 00:00:00,2020/10/09 00:00:00
6574,658,TAG-658-4,Cattle,Dorper,2023/03/17 00:00:00,2023/05/17 00:00:00
6575,658,TAG-658-5,Cattle,Bonsmara,2021/08/12 00:00:00,2021/10/12 00:00:00
6576,658,TAG-658-6,Cattle,Boer Goat,2023/11/26 00:00:00,2024/01/26 00:00:00
6577,658,TAG-658-7,Cattle,Nguni,2021/01/04 00:00:00,2021/03/04 00:00:00
6578,658,TAG-658-8,Sheep,Boer Goat,2021/01/27 00:00:00,2021/03/27 00:00:00
6579,658,TAG-658-9,Cattle,Dorper,2021/10/21 00:00:00,2021/12/21 00:00:00
6580,658,TAG-658-10,Sheep,Bonsmara,2020/11/10 00:00:00,2021/01/10 00:00:00
6581,659,TAG-659-1,Sheep,Dorper,2022/06/08 00:00:00,2022/08/08 00:00:00
6582,659,TAG-659-2,Goat,Bonsmara,2022/10/27 00:00:00,2022/12/27 00:00:00
6583,659,TAG-659-3,Cattle,Boer Goat,2020/09/02 00:00:00,2020/11/02 00:00:00
6584,659,TAG-659-4,Cattle,Boer Goat,2020/07/01 00:00:00,2020/09/01 00:00:00
6585,659,TAG-659-5,Sheep,Boer Goat,2023/03/22 00:00:00,2023/05/22 00:00:00
6586,659,TAG-659-6,Goat,Bonsmara,2021/11/06 00:00:00,2022/01/06 00:00:00
6587,659,TAG-659-7,Goat,Bonsmara,2023/06/06 00:00:00,2023/08/06 00:00:00
6588,659,TAG-659-8,Goat,Boer Goat,2023/09/07 00:00:00,2023/11/07 00:00:00
6589,659,TAG-659-9,Cattle,Boer Goat,2022/01/16 00:00:00,2022/03/16 00:00:00
6590,659,TAG-659-10,Sheep,Dorper,2023/09/19 00:00:00,2023/11/19 00:00:00
6591,660,TAG-660-1,Goat,Bonsmara,2022/10/06 00:00:00,2022/12/06 00:00:00
6592,660,TAG-660-2,Goat,Boer Goat,2021/08/09 00:00:00,2021/10/09 00:00:00
6593,660,TAG-660-3,Sheep,Bonsmara,2023/08/18 00:00:00,2023/10/18 00:00:00
6594,660,TAG-660-4,Goat,Boer Goat,2022/07/17 00:00:00,2022/09/17 00:00:00
6595,660,TAG-660-5,Sheep,Bonsmara,2021/04/17 00:00:00,2021/06/17 00:00:00
6596,660,TAG-660-6,Sheep,Merino,2023/08/18 00:00:00,2023/10/18 00:00:00
6597,660,TAG-660-7,Goat,Boer Goat,2023/03/10 00:00:00,2023/05/10 00:00:00
6598,660,TAG-660-8,Sheep,Boer Goat,2020/04/21 00:00:00,2020/06/21 00:00:00
6599,660,TAG-660-9,Cattle,Merino,2021/06/20 00:00:00,2021/08/20 00:00:00
6600,660,TAG-660-10,Goat,Bonsmara,2020/05/24 00:00:00,2020/07/24 00:00:00
6601,661,TAG-661-1,Goat,Merino,2020/02/07 00:00:00,2020/04/07 00:00:00
6602,661,TAG-661-2,Sheep,Dorper,2020/03/10 00:00:00,2020/05/10 00:00:00
6603,661,TAG-661-3,Sheep,Bonsmara,2023/12/15 00:00:00,2024/02/15 00:00:00
6604,661,TAG-661-4,Goat,Bonsmara,2022/03/06 00:00:00,2022/05/06 00:00:00
6605,661,TAG-661-5,Cattle,Nguni,2021/10/25 00:00:00,2021/12/25 00:00:00
6606,661,TAG-661-6,Goat,Bonsmara,2023/07/17 00:00:00,2023/09/17 00:00:00
6607,661,TAG-661-7,Cattle,Boer Goat,2021/10/06 00:00:00,2021/12/06 00:00:00
6608,661,TAG-661-8,Sheep,Dorper,2022/12/24 00:00:00,2023/02/24 00:00:00
6609,661,TAG-661-9,Sheep,Merino,2023/12/27 00:00:00,2024/02/27 00:00:00
6610,661,TAG-661-10,Goat,Bonsmara,2021/11/22 00:00:00,2022/01/22 00:00:00
6611,662,TAG-662-1,Sheep,Merino,2023/03/10 00:00:00,2023/05/10 00:00:00
6612,662,TAG-662-2,Goat,Bonsmara,2021/03/03 00:00:00,2021/05/03 00:00:00
6613,662,TAG-662-3,Cattle,Boer Goat,2022/08/25 00:00:00,2022/10/25 00:00:00
6614,662,TAG-662-4,Goat,Dorper,2020/10/14 00:00:00,2020/12/14 00:00:00
6615,662,TAG-662-5,Goat,Bonsmara,2023/05/10 00:00:00,2023/07/10 00:00:00
6616,662,TAG-662-6,Sheep,Bonsmara,2021/10/27 00:00:00,2021/12/27 00:00:00
6617,662,TAG-662-7,Sheep,Dorper,2023/10/05 00:00:00,2023/12/05 00:00:00
6618,662,TAG-662-8,Goat,Dorper,2021/05/11 00:00:00,2021/07/11 00:00:00
6619,662,TAG-662-9,Cattle,Boer Goat,2021/10/12 00:00:00,2021/12/12 00:00:00
6620,662,TAG-662-10,Goat,Merino,2021/01/24 00:00:00,2021/03/24 00:00:00
6621,663,TAG-663-1,Goat,Dorper,2022/05/07 00:00:00,2022/07/07 00:00:00
6622,663,TAG-663-2,Cattle,Nguni,2021/11/23 00:00:00,2022/01/23 00:00:00
6623,663,TAG-663-3,Sheep,Bonsmara,2022/03/10 00:00:00,2022/05/10 00:00:00
6624,663,TAG-663-4,Cattle,Nguni,2023/06/05 00:00:00,2023/08/05 00:00:00
6625,663,TAG-663-5,Sheep,Merino,2022/05/24 00:00:00,2022/07/24 00:00:00
6626,663,TAG-663-6,Cattle,Merino,2023/11/06 00:00:00,2024/01/06 00:00:00
6627,663,TAG-663-7,Cattle,Nguni,2021/11/12 00:00:00,2022/01/12 00:00:00
6628,663,TAG-663-8,Sheep,Merino,2022/07/19 00:00:00,2022/09/19 00:00:00
6629,663,TAG-663-9,Goat,Nguni,2021/07/11 00:00:00,2021/09/11 00:00:00
6630,663,TAG-663-10,Goat,Merino,2021/06/17 00:00:00,2021/08/17 00:00:00
6631,664,TAG-664-1,Goat,Bonsmara,2023/11/19 00:00:00,2024/01/19 00:00:00
6632,664,TAG-664-2,Cattle,Dorper,2020/07/15 00:00:00,2020/09/15 00:00:00
6633,664,TAG-664-3,Goat,Dorper,2022/09/19 00:00:00,2022/11/19 00:00:00
6634,664,TAG-664-4,Sheep,Nguni,2023/10/03 00:00:00,2023/12/03 00:00:00
6635,664,TAG-664-5,Sheep,Bonsmara,2021/09/08 00:00:00,2021/11/08 00:00:00
6636,664,TAG-664-6,Goat,Nguni,2020/01/10 00:00:00,2020/03/10 00:00:00
6637,664,TAG-664-7,Sheep,Bonsmara,2022/04/21 00:00:00,2022/06/21 00:00:00
6638,664,TAG-664-8,Goat,Dorper,2021/03/26 00:00:00,2021/05/26 00:00:00
6639,664,TAG-664-9,Sheep,Dorper,2020/12/18 00:00:00,2021/02/18 00:00:00
6640,664,TAG-664-10,Sheep,Boer Goat,2022/11/23 00:00:00,2023/01/23 00:00:00
6641,665,TAG-665-1,Cattle,Nguni,2022/05/24 00:00:00,2022/07/24 00:00:00
6642,665,TAG-665-2,Sheep,Bonsmara,2020/08/25 00:00:00,2020/10/25 00:00:00
6643,665,TAG-665-3,Sheep,Boer Goat,2020/03/26 00:00:00,2020/05/26 00:00:00
6644,665,TAG-665-4,Sheep,Merino,2020/11/27 00:00:00,2021/01/27 00:00:00
6645,665,TAG-665-5,Sheep,Nguni,2022/10/16 00:00:00,2022/12/16 00:00:00
6646,665,TAG-665-6,Sheep,Dorper,2021/01/08 00:00:00,2021/03/08 00:00:00
6647,665,TAG-665-7,Cattle,Bonsmara,2020/02/19 00:00:00,2020/04/19 00:00:00
6648,665,TAG-665-8,Goat,Merino,2020/06/15 00:00:00,2020/08/15 00:00:00
6649,665,TAG-665-9,Sheep,Bonsmara,2023/04/04 00:00:00,2023/06/04 00:00:00
6650,665,TAG-665-10,Goat,Bonsmara,2023/01/22 00:00:00,2023/03/22 00:00:00
6651,666,TAG-666-1,Cattle,Bonsmara,2023/11/27 00:00:00,2024/01/27 00:00:00
6652,666,TAG-666-2,Cattle,Bonsmara,2022/10/01 00:00:00,2022/12/01 00:00:00
6653,666,TAG-666-3,Sheep,Merino,2020/04/03 00:00:00,2020/06/03 00:00:00
6654,666,TAG-666-4,Cattle,Boer Goat,2020/07/20 00:00:00,2020/09/20 00:00:00
6655,666,TAG-666-5,Cattle,Bonsmara,2023/05/10 00:00:00,2023/07/10 00:00:00
6656,666,TAG-666-6,Cattle,Boer Goat,2021/09/22 00:00:00,2021/11/22 00:00:00
6657,666,TAG-666-7,Cattle,Nguni,2021/04/20 00:00:00,2021/06/20 00:00:00
6658,666,TAG-666-8,Goat,Dorper,2021/02/12 00:00:00,2021/04/12 00:00:00
6659,666,TAG-666-9,Sheep,Merino,2021/05/14 00:00:00,2021/07/14 00:00:00
6660,666,TAG-666-10,Cattle,Bonsmara,2021/03/06 00:00:00,2021/05/06 00:00:00
6661,667,TAG-667-1,Cattle,Dorper,2021/04/18 00:00:00,2021/06/18 00:00:00
6662,667,TAG-667-2,Goat,Merino,2021/07/20 00:00:00,2021/09/20 00:00:00
6663,667,TAG-667-3,Goat,Boer Goat,2023/12/24 00:00:00,2024/02/24 00:00:00
6664,667,TAG-667-4,Sheep,Nguni,2022/08/27 00:00:00,2022/10/27 00:00:00
6665,667,TAG-667-5,Cattle,Dorper,2023/02/07 00:00:00,2023/04/07 00:00:00
6666,667,TAG-667-6,Sheep,Nguni,2021/11/13 00:00:00,2022/01/13 00:00:00
6667,667,TAG-667-7,Goat,Nguni,2020/07/15 00:00:00,2020/09/15 00:00:00
6668,667,TAG-667-8,Cattle,Bonsmara,2020/08/11 00:00:00,2020/10/11 00:00:00
6669,667,TAG-667-9,Cattle,Dorper,2023/06/22 00:00:00,2023/08/22 00:00:00
6670,667,TAG-667-10,Goat,Dorper,2021/07/23 00:00:00,2021/09/23 00:00:00
6671,668,TAG-668-1,Cattle,Dorper,2023/03/10 00:00:00,2023/05/10 00:00:00
6672,668,TAG-668-2,Goat,Merino,2020/01/13 00:00:00,2020/03/13 00:00:00
6673,668,TAG-668-3,Goat,Merino,2022/01/27 00:00:00,2022/03/27 00:00:00
6674,668,TAG-668-4,Goat,Boer Goat,2021/06/12 00:00:00,2021/08/12 00:00:00
6675,668,TAG-668-5,Cattle,Boer Goat,2020/03/22 00:00:00,2020/05/22 00:00:00
6676,668,TAG-668-6,Cattle,Bonsmara,2021/04/07 00:00:00,2021/06/07 00:00:00
6677,668,TAG-668-7,Sheep,Boer Goat,2023/01/26 00:00:00,2023/03/26 00:00:00
6678,668,TAG-668-8,Goat,Dorper,2023/02/12 00:00:00,2023/04/12 00:00:00
6679,668,TAG-668-9,Sheep,Nguni,2023/02/02 00:00:00,2023/04/02 00:00:00
6680,668,TAG-668-10,Goat,Merino,2022/06/09 00:00:00,2022/08/09 00:00:00
6681,669,TAG-669-1,Cattle,Bonsmara,2023/02/08 00:00:00,2023/04/08 00:00:00
6682,669,TAG-669-2,Sheep,Merino,2022/06/04 00:00:00,2022/08/04 00:00:00
6683,669,TAG-669-3,Sheep,Bonsmara,2023/10/07 00:00:00,2023/12/07 00:00:00
6684,669,TAG-669-4,Cattle,Merino,2022/02/03 00:00:00,2022/04/03 00:00:00
6685,669,TAG-669-5,Goat,Merino,2021/01/22 00:00:00,2021/03/22 00:00:00
6686,669,TAG-669-6,Cattle,Bonsmara,2023/02/04 00:00:00,2023/04/04 00:00:00
6687,669,TAG-669-7,Sheep,Bonsmara,2023/12/18 00:00:00,2024/02/18 00:00:00
6688,669,TAG-669-8,Cattle,Bonsmara,2023/10/23 00:00:00,2023/12/23 00:00:00
6689,669,TAG-669-9,Cattle,Nguni,2021/01/20 00:00:00,2021/03/20 00:00:00
6690,669,TAG-669-10,Cattle,Merino,2020/11/10 00:00:00,2021/01/10 00:00:00
6691,670,TAG-670-1,Cattle,Nguni,2022/05/03 00:00:00,2022/07/03 00:00:00
6692,670,TAG-670-2,Goat,Bonsmara,2023/04/20 00:00:00,2023/06/20 00:00:00
6693,670,TAG-670-3,Cattle,Merino,2021/04/25 00:00:00,2021/06/25 00:00:00
6694,670,TAG-670-4,Sheep,Dorper,2023/03/15 00:00:00,2023/05/15 00:00:00
6695,670,TAG-670-5,Goat,Nguni,2023/04/25 00:00:00,2023/06/25 00:00:00
6696,670,TAG-670-6,Goat,Boer Goat,2021/04/16 00:00:00,2021/06/16 00:00:00
6697,670,TAG-670-7,Sheep,Nguni,2020/10/03 00:00:00,2020/12/03 00:00:00
6698,670,TAG-670-8,Goat,Dorper,2022/11/18 00:00:00,2023/01/18 00:00:00
6699,670,TAG-670-9,Goat,Nguni,2021/01/05 00:00:00,2021/03/05 00:00:00
6700,670,TAG-670-10,Sheep,Boer Goat,2020/02/17 00:00:00,2020/04/17 00:00:00
6701,671,TAG-671-1,Cattle,Bonsmara,2023/05/12 00:00:00,2023/07/12 00:00:00
6702,671,TAG-671-2,Sheep,Dorper,2021/06/14 00:00:00,2021/08/14 00:00:00
6703,671,TAG-671-3,Cattle,Bonsmara,2022/09/07 00:00:00,2022/11/07 00:00:00
6704,671,TAG-671-4,Cattle,Dorper,2022/03/04 00:00:00,2022/05/04 00:00:00
6705,671,TAG-671-5,Sheep,Boer Goat,2023/07/01 00:00:00,2023/09/01 00:00:00
6706,671,TAG-671-6,Goat,Nguni,2023/02/14 00:00:00,2023/04/14 00:00:00
6707,671,TAG-671-7,Cattle,Merino,2020/09/24 00:00:00,2020/11/24 00:00:00
6708,671,TAG-671-8,Cattle,Bonsmara,2022/05/25 00:00:00,2022/07/25 00:00:00
6709,671,TAG-671-9,Sheep,Boer Goat,2020/05/22 00:00:00,2020/07/22 00:00:00
6710,671,TAG-671-10,Sheep,Merino,2023/10/24 00:00:00,2023/12/24 00:00:00
6711,672,TAG-672-1,Sheep,Boer Goat,2023/01/16 00:00:00,2023/03/16 00:00:00
6712,672,TAG-672-2,Sheep,Dorper,2021/05/12 00:00:00,2021/07/12 00:00:00
6713,672,TAG-672-3,Sheep,Bonsmara,2020/12/01 00:00:00,2021/02/01 00:00:00
6714,672,TAG-672-4,Sheep,Nguni,2023/11/27 00:00:00,2024/01/27 00:00:00
6715,672,TAG-672-5,Cattle,Bonsmara,2021/04/27 00:00:00,2021/06/27 00:00:00
6716,672,TAG-672-6,Goat,Merino,2022/09/09 00:00:00,2022/11/09 00:00:00
6717,672,TAG-672-7,Cattle,Boer Goat,2023/03/21 00:00:00,2023/05/21 00:00:00
6718,672,TAG-672-8,Cattle,Nguni,2020/02/27 00:00:00,2020/04/27 00:00:00
6719,672,TAG-672-9,Cattle,Merino,2021/12/02 00:00:00,2022/02/02 00:00:00
6720,672,TAG-672-10,Sheep,Merino,2020/05/03 00:00:00,2020/07/03 00:00:00
6721,673,TAG-673-1,Sheep,Nguni,2023/10/02 00:00:00,2023/12/02 00:00:00
6722,673,TAG-673-2,Cattle,Bonsmara,2022/01/07 00:00:00,2022/03/07 00:00:00
6723,673,TAG-673-3,Cattle,Dorper,2022/01/23 00:00:00,2022/03/23 00:00:00
6724,673,TAG-673-4,Goat,Merino,2023/03/26 00:00:00,2023/05/26 00:00:00
6725,673,TAG-673-5,Sheep,Bonsmara,2022/11/27 00:00:00,2023/01/27 00:00:00
6726,673,TAG-673-6,Sheep,Merino,2021/04/19 00:00:00,2021/06/19 00:00:00
6727,673,TAG-673-7,Cattle,Bonsmara,2020/08/10 00:00:00,2020/10/10 00:00:00
6728,673,TAG-673-8,Sheep,Bonsmara,2020/03/02 00:00:00,2020/05/02 00:00:00
6729,673,TAG-673-9,Cattle,Merino,2020/11/23 00:00:00,2021/01/23 00:00:00
6730,673,TAG-673-10,Goat,Merino,2021/02/22 00:00:00,2021/04/22 00:00:00
6731,674,TAG-674-1,Goat,Dorper,2020/06/17 00:00:00,2020/08/17 00:00:00
6732,674,TAG-674-2,Sheep,Bonsmara,2020/11/09 00:00:00,2021/01/09 00:00:00
6733,674,TAG-674-3,Sheep,Merino,2021/05/13 00:00:00,2021/07/13 00:00:00
6734,674,TAG-674-4,Goat,Dorper,2023/09/21 00:00:00,2023/11/21 00:00:00
6735,674,TAG-674-5,Sheep,Merino,2023/02/27 00:00:00,2023/04/27 00:00:00
6736,674,TAG-674-6,Cattle,Merino,2023/01/18 00:00:00,2023/03/18 00:00:00
6737,674,TAG-674-7,Cattle,Merino,2021/06/10 00:00:00,2021/08/10 00:00:00
6738,674,TAG-674-8,Cattle,Merino,2022/01/26 00:00:00,2022/03/26 00:00:00
6739,674,TAG-674-9,Cattle,Merino,2021/11/03 00:00:00,2022/01/03 00:00:00
6740,674,TAG-674-10,Sheep,Merino,2023/05/05 00:00:00,2023/07/05 00:00:00
6741,675,TAG-675-1,Goat,Bonsmara,2022/04/05 00:00:00,2022/06/05 00:00:00
6742,675,TAG-675-2,Cattle,Dorper,2023/06/23 00:00:00,2023/08/23 00:00:00
6743,675,TAG-675-3,Goat,Boer Goat,2020/03/01 00:00:00,2020/05/01 00:00:00
6744,675,TAG-675-4,Cattle,Dorper,2023/01/08 00:00:00,2023/03/08 00:00:00
6745,675,TAG-675-5,Cattle,Merino,2023/09/15 00:00:00,2023/11/15 00:00:00
6746,675,TAG-675-6,Cattle,Bonsmara,2023/01/19 00:00:00,2023/03/19 00:00:00
6747,675,TAG-675-7,Sheep,Dorper,2021/11/23 00:00:00,2022/01/23 00:00:00
6748,675,TAG-675-8,Goat,Merino,2023/04/22 00:00:00,2023/06/22 00:00:00
6749,675,TAG-675-9,Cattle,Merino,2020/03/25 00:00:00,2020/05/25 00:00:00
6750,675,TAG-675-10,Sheep,Bonsmara,2020/11/16 00:00:00,2021/01/16 00:00:00
6751,676,TAG-676-1,Sheep,Merino,2023/02/26 00:00:00,2023/04/26 00:00:00
6752,676,TAG-676-2,Sheep,Dorper,2023/10/04 00:00:00,2023/12/04 00:00:00
6753,676,TAG-676-3,Goat,Merino,2023/10/15 00:00:00,2023/12/15 00:00:00
6754,676,TAG-676-4,Sheep,Boer Goat,2020/05/05 00:00:00,2020/07/05 00:00:00
6755,676,TAG-676-5,Sheep,Bonsmara,2021/03/24 00:00:00,2021/05/24 00:00:00
6756,676,TAG-676-6,Goat,Merino,2023/10/08 00:00:00,2023/12/08 00:00:00
6757,676,TAG-676-7,Goat,Dorper,2020/06/20 00:00:00,2020/08/20 00:00:00
6758,676,TAG-676-8,Goat,Dorper,2021/12/24 00:00:00,2022/02/24 00:00:00
6759,676,TAG-676-9,Goat,Bonsmara,2020/03/23 00:00:00,2020/05/23 00:00:00
6760,676,TAG-676-10,Sheep,Boer Goat,2021/08/15 00:00:00,2021/10/15 00:00:00
6761,677,TAG-677-1,Goat,Nguni,2022/09/25 00:00:00,2022/11/25 00:00:00
6762,677,TAG-677-2,Goat,Bonsmara,2022/04/07 00:00:00,2022/06/07 00:00:00
6763,677,TAG-677-3,Goat,Dorper,2020/06/16 00:00:00,2020/08/16 00:00:00
6764,677,TAG-677-4,Goat,Boer Goat,2021/02/24 00:00:00,2021/04/24 00:00:00
6765,677,TAG-677-5,Sheep,Nguni,2021/06/22 00:00:00,2021/08/22 00:00:00
6766,677,TAG-677-6,Cattle,Boer Goat,2021/05/10 00:00:00,2021/07/10 00:00:00
6767,677,TAG-677-7,Cattle,Bonsmara,2020/04/16 00:00:00,2020/06/16 00:00:00
6768,677,TAG-677-8,Goat,Boer Goat,2021/07/05 00:00:00,2021/09/05 00:00:00
6769,677,TAG-677-9,Goat,Dorper,2020/09/14 00:00:00,2020/11/14 00:00:00
6770,677,TAG-677-10,Goat,Boer Goat,2022/08/10 00:00:00,2022/10/10 00:00:00
6771,678,TAG-678-1,Goat,Nguni,2021/10/02 00:00:00,2021/12/02 00:00:00
6772,678,TAG-678-2,Goat,Dorper,2020/11/06 00:00:00,2021/01/06 00:00:00
6773,678,TAG-678-3,Cattle,Merino,2020/12/06 00:00:00,2021/02/06 00:00:00
6774,678,TAG-678-4,Sheep,Merino,2023/11/10 00:00:00,2024/01/10 00:00:00
6775,678,TAG-678-5,Cattle,Nguni,2023/12/11 00:00:00,2024/02/11 00:00:00
6776,678,TAG-678-6,Sheep,Merino,2022/12/05 00:00:00,2023/02/05 00:00:00
6777,678,TAG-678-7,Sheep,Dorper,2022/01/19 00:00:00,2022/03/19 00:00:00
6778,678,TAG-678-8,Cattle,Merino,2021/03/03 00:00:00,2021/05/03 00:00:00
6779,678,TAG-678-9,Goat,Nguni,2021/05/20 00:00:00,2021/07/20 00:00:00
6780,678,TAG-678-10,Cattle,Nguni,2020/06/12 00:00:00,2020/08/12 00:00:00
6781,679,TAG-679-1,Cattle,Boer Goat,2023/03/17 00:00:00,2023/05/17 00:00:00
6782,679,TAG-679-2,Cattle,Merino,2021/05/22 00:00:00,2021/07/22 00:00:00
6783,679,TAG-679-3,Cattle,Nguni,2020/09/11 00:00:00,2020/11/11 00:00:00
6784,679,TAG-679-4,Cattle,Boer Goat,2020/03/11 00:00:00,2020/05/11 00:00:00
6785,679,TAG-679-5,Cattle,Nguni,2022/10/05 00:00:00,2022/12/05 00:00:00
6786,679,TAG-679-6,Cattle,Nguni,2022/03/22 00:00:00,2022/05/22 00:00:00
6787,679,TAG-679-7,Sheep,Merino,2020/07/04 00:00:00,2020/09/04 00:00:00
6788,679,TAG-679-8,Goat,Bonsmara,2021/05/16 00:00:00,2021/07/16 00:00:00
6789,679,TAG-679-9,Sheep,Boer Goat,2020/06/22 00:00:00,2020/08/22 00:00:00
6790,679,TAG-679-10,Goat,Dorper,2022/12/20 00:00:00,2023/02/20 00:00:00
6791,680,TAG-680-1,Sheep,Merino,2023/02/09 00:00:00,2023/04/09 00:00:00
6792,680,TAG-680-2,Cattle,Bonsmara,2020/02/13 00:00:00,2020/04/13 00:00:00
6793,680,TAG-680-3,Cattle,Boer Goat,2020/07/17 00:00:00,2020/09/17 00:00:00
6794,680,TAG-680-4,Goat,Bonsmara,2022/07/19 00:00:00,2022/09/19 00:00:00
6795,680,TAG-680-5,Goat,Boer Goat,2023/08/24 00:00:00,2023/10/24 00:00:00
6796,680,TAG-680-6,Sheep,Merino,2020/12/10 00:00:00,2021/02/10 00:00:00
6797,680,TAG-680-7,Goat,Nguni,2022/06/11 00:00:00,2022/08/11 00:00:00
6798,680,TAG-680-8,Cattle,Merino,2023/04/09 00:00:00,2023/06/09 00:00:00
6799,680,TAG-680-9,Sheep,Merino,2021/11/16 00:00:00,2022/01/16 00:00:00
6800,680,TAG-680-10,Goat,Bonsmara,2021/10/16 00:00:00,2021/12/16 00:00:00
6801,681,TAG-681-1,Sheep,Dorper,2020/04/07 00:00:00,2020/06/07 00:00:00
6802,681,TAG-681-2,Goat,Boer Goat,2020/03/23 00:00:00,2020/05/23 00:00:00
6803,681,TAG-681-3,Goat,Nguni,2020/09/17 00:00:00,2020/11/17 00:00:00
6804,681,TAG-681-4,Cattle,Boer Goat,2022/03/08 00:00:00,2022/05/08 00:00:00
6805,681,TAG-681-5,Sheep,Boer Goat,2021/04/15 00:00:00,2021/06/15 00:00:00
6806,681,TAG-681-6,Cattle,Bonsmara,2023/02/04 00:00:00,2023/04/04 00:00:00
6807,681,TAG-681-7,Cattle,Boer Goat,2021/05/25 00:00:00,2021/07/25 00:00:00
6808,681,TAG-681-8,Goat,Dorper,2021/03/18 00:00:00,2021/05/18 00:00:00
