PestTreatmentID,CropID,TreatmentDate,PestDetected,ChemicalUsed,Dosage
3173,6318,2024/12/16 00:00:00,Armyworm,Pesticide B,19ml per litre
3174,6319,2023/03/27 00:00:00,Armyworm,Neem Oil,6ml per litre
3175,6322,2024/08/26 00:00:00,Armyworm,Insecticide Z,16ml per litre
3176,6326,2023/02/03 00:00:00,Weevils,Neem Oil,14ml per litre
3177,6327,2024/12/20 00:00:00,Weevils,Pesticide B,10ml per litre
3178,6328,2024/12/22 00:00:00,Aphids,Pesticide B,11ml per litre
3179,6329,2023/03/01 00:00:00,Armyworm,Neem Oil,13ml per litre
3180,6330,2023/04/13 00:00:00,Weevils,Neem Oil,10ml per litre
3181,6331,2023/02/27 00:00:00,Aphids,Pesticide A,19ml per litre
3182,6333,2024/05/26 00:00:00,Weevils,Pesticide B,15ml per litre
3183,6334,2023/04/28 00:00:00,Cutworms,Pesticide A,9ml per litre
3184,6335,2024/06/21 00:00:00,Aphids,Pesticide B,16ml per litre
3185,6336,2024/11/23 00:00:00,Armyworm,Insecticide Z,18ml per litre
3186,6338,2024/05/05 00:00:00,Armyworm,Pesticide A,9ml per litre
3187,6344,2023/03/12 00:00:00,Aphids,Insecticide Z,8ml per litre
3188,6346,2023/08/25 00:00:00,Weevils,Pesticide A,17ml per litre
3189,6349,2023/09/20 00:00:00,Cutworms,Pesticide A,13ml per litre
3190,6350,2023/04/01 00:00:00,Cutworms,Pesticide B,5ml per litre
3191,6353,2023/04/25 00:00:00,Armyworm,Pesticide B,12ml per litre
3192,6355,2024/02/08 00:00:00,Aphids,Pesticide A,17ml per litre
3193,6358,2025/01/31 00:00:00,Cutworms,Neem Oil,5ml per litre
3194,6359,2024/06/07 00:00:00,Aphids,Pesticide B,13ml per litre
3195,6360,2023/04/01 00:00:00,Aphids,Insecticide Z,11ml per litre
3196,6362,2024/01/20 00:00:00,Aphids,Pesticide A,13ml per litre
3197,6363,2024/10/07 00:00:00,Armyworm,Pesticide B,9ml per litre
3198,6364,2023/04/08 00:00:00,Cutworms,Pesticide B,13ml per litre
3199,6365,2023/06/09 00:00:00,Weevils,Pesticide A,6ml per litre
3200,6366,2025/02/08 00:00:00,Armyworm,Pesticide A,13ml per litre
3201,6369,2024/06/26 00:00:00,Weevils,Pesticide B,15ml per litre
3202,6371,2024/07/12 00:00:00,Weevils,Neem Oil,18ml per litre
3203,6372,2024/08/24 00:00:00,Weevils,Pesticide A,11ml per litre
3204,6373,2023/09/11 00:00:00,Aphids,Neem Oil,7ml per litre
3205,6376,2023/12/04 00:00:00,Cutworms,Pesticide B,13ml per litre
3206,6377,2024/06/14 00:00:00,Aphids,Neem Oil,11ml per litre
3207,6378,2023/07/17 00:00:00,Weevils,Pesticide B,16ml per litre
3208,6379,2024/11/13 00:00:00,Cutworms,Insecticide Z,16ml per litre
3209,6380,2024/04/10 00:00:00,Weevils,Pesticide A,7ml per litre
3210,6381,2024/04/11 00:00:00,Cutworms,Insecticide Z,11ml per litre
3211,6383,2023/12/13 00:00:00,Armyworm,Insecticide Z,9ml per litre
3212,6384,2023/10/10 00:00:00,Armyworm,Insecticide Z,16ml per litre
3213,6385,2023/05/08 00:00:00,Armyworm,Pesticide A,9ml per litre
3214,6387,2023/11/29 00:00:00,Armyworm,Insecticide Z,18ml per litre
3215,6393,2023/12/02 00:00:00,Weevils,Pesticide A,12ml per litre
3216,6396,2024/07/22 00:00:00,Cutworms,Pesticide B,12ml per litre
3217,6398,2024/10/25 00:00:00,Armyworm,Pesticide A,19ml per litre
3218,6401,2023/04/18 00:00:00,Weevils,Pesticide B,13ml per litre
3219,6402,2024/01/02 00:00:00,Cutworms,Neem Oil,14ml per litre
3220,6403,2023/02/04 00:00:00,Weevils,Pesticide A,11ml per litre
3221,6404,2023/07/26 00:00:00,Cutworms,Pesticide B,13ml per litre
3222,6407,2023/03/08 00:00:00,Weevils,Pesticide B,12ml per litre
3223,6409,2024/10/07 00:00:00,Aphids,Pesticide B,5ml per litre
3224,6410,2025/01/17 00:00:00,Cutworms,Pesticide B,14ml per litre
3225,6411,2024/12/03 00:00:00,Armyworm,Neem Oil,11ml per litre
3226,6412,2023/04/02 00:00:00,Armyworm,Neem Oil,10ml per litre
3227,6414,2023/10/15 00:00:00,Armyworm,Neem Oil,15ml per litre
3228,6419,2023/03/16 00:00:00,Aphids,Pesticide A,5ml per litre
3229,6425,2024/07/15 00:00:00,Armyworm,Neem Oil,6ml per litre
3230,6428,2023/07/20 00:00:00,Cutworms,Insecticide Z,12ml per litre
3231,6429,2023/07/02 00:00:00,Weevils,Neem Oil,8ml per litre
3232,6430,2024/05/20 00:00:00,Armyworm,Neem Oil,10ml per litre
3233,6434,2024/01/04 00:00:00,Aphids,Neem Oil,9ml per litre
3234,6435,2024/09/16 00:00:00,Aphids,Pesticide B,17ml per litre
3235,6436,2023/05/30 00:00:00,Cutworms,Pesticide B,11ml per litre
3236,6440,2024/09/26 00:00:00,Aphids,Pesticide A,18ml per litre
3237,6443,2024/03/19 00:00:00,Weevils,Neem Oil,15ml per litre
3238,6445,2024/09/15 00:00:00,Cutworms,Neem Oil,10ml per litre
3239,6446,2023/03/02 00:00:00,Cutworms,Pesticide A,10ml per litre
3240,6452,2023/07/24 00:00:00,Aphids,Insecticide Z,7ml per litre
3241,6454,2023/06/12 00:00:00,Weevils,Pesticide B,5ml per litre
3242,6455,2023/02/25 00:00:00,Armyworm,Pesticide A,11ml per litre
3243,6457,2023/06/06 00:00:00,Weevils,Pesticide B,18ml per litre
3244,6458,2024/08/20 00:00:00,Armyworm,Pesticide A,12ml per litre
3245,6459,2024/08/16 00:00:00,Weevils,Insecticide Z,13ml per litre
3246,6460,2023/06/08 00:00:00,Aphids,Insecticide Z,17ml per litre
3247,6461,2024/12/20 00:00:00,Aphids,Pesticide A,14ml per litre
3248,6462,2023/04/11 00:00:00,Armyworm,Pesticide A,5ml per litre
3249,6465,2024/03/04 00:00:00,Cutworms,Neem Oil,10ml per litre
3250,6466,2024/10/09 00:00:00,Weevils,Pesticide A,10ml per litre
3251,6468,2023/12/09 00:00:00,Cutworms,Pesticide A,11ml per litre
3252,6469,2023/09/22 00:00:00,Aphids,Pesticide A,5ml per litre
3253,6470,2023/04/10 00:00:00,Armyworm,Neem Oil,18ml per litre
3254,6471,2023/06/04 00:00:00,Armyworm,Insecticide Z,12ml per litre
3255,6474,2024/06/14 00:00:00,Weevils,Pesticide A,18ml per litre
3256,6475,2023/12/22 00:00:00,Armyworm,Pesticide A,17ml per litre
3257,6481,2024/05/20 00:00:00,Weevils,Insecticide Z,18ml per litre
3258,6490,2025/01/25 00:00:00,Aphids,Insecticide Z,19ml per litre
3259,6491,2024/07/02 00:00:00,Armyworm,Pesticide A,7ml per litre
3260,6492,2024/10/24 00:00:00,Weevils,Insecticide Z,19ml per litre
3261,6493,2024/12/22 00:00:00,Weevils,Pesticide B,15ml per litre
3262,6494,2023/08/03 00:00:00,Armyworm,Pesticide A,13ml per litre
3263,6497,2025/02/21 00:00:00,Cutworms,Insecticide Z,17ml per litre
3264,6500,2024/04/08 00:00:00,Cutworms,Neem Oil,11ml per litre
3265,6501,2023/07/04 00:00:00,Weevils,Neem Oil,15ml per litre
3266,6510,2023/11/21 00:00:00,Cutworms,Pesticide B,5ml per litre
3267,6513,2023/08/25 00:00:00,Cutworms,Pesticide B,11ml per litre
3268,6515,2023/04/06 00:00:00,Weevils,Pesticide B,10ml per litre
3269,6518,2023/06/20 00:00:00,Weevils,Neem Oil,17ml per litre
3270,6519,2024/03/31 00:00:00,Aphids,Pesticide A,19ml per litre
3271,6528,2024/02/03 00:00:00,Armyworm,Neem Oil,10ml per litre
3272,6534,2023/05/01 00:00:00,Cutworms,Neem Oil,8ml per litre
3273,6535,2024/12/16 00:00:00,Aphids,Insecticide Z,18ml per litre
3274,6540,2023/10/11 00:00:00,Armyworm,Insecticide Z,19ml per litre
3275,6541,2023/02/21 00:00:00,Aphids,Pesticide B,7ml per litre
3276,6542,2023/09/04 00:00:00,Aphids,Insecticide Z,7ml per litre
3277,6543,2024/06/17 00:00:00,Cutworms,Pesticide B,13ml per litre
3278,6545,2023/09/03 00:00:00,Cutworms,Pesticide A,15ml per litre
3279,6546,2023/04/22 00:00:00,Armyworm,Pesticide B,16ml per litre
3280,6550,2024/03/12 00:00:00,Weevils,Neem Oil,8ml per litre
3281,6551,2023/02/14 00:00:00,Weevils,Neem Oil,13ml per litre
3282,6552,2023/11/23 00:00:00,Cutworms,Pesticide A,5ml per litre
3283,6554,2024/06/30 00:00:00,Weevils,Insecticide Z,18ml per litre
3284,6555,2024/08/06 00:00:00,Cutworms,Neem Oil,8ml per litre
3285,6557,2023/10/16 00:00:00,Aphids,Pesticide B,14ml per litre
3286,6558,2023/03/14 00:00:00,Weevils,Pesticide B,15ml per litre
3287,6559,2024/11/23 00:00:00,Weevils,Insecticide Z,12ml per litre
3288,6561,2024/09/18 00:00:00,Weevils,Pesticide A,13ml per litre
3289,6562,2024/03/24 00:00:00,Weevils,Insecticide Z,10ml per litre
3290,6566,2024/01/31 00:00:00,Weevils,Pesticide A,10ml per litre
3291,6567,2024/07/17 00:00:00,Cutworms,Pesticide A,8ml per litre
3292,6568,2024/08/04 00:00:00,Aphids,Neem Oil,14ml per litre
3293,6569,2023/11/04 00:00:00,Aphids,Insecticide Z,11ml per litre
3294,6570,2024/12/12 00:00:00,Cutworms,Insecticide Z,5ml per litre
3295,6571,2025/02/05 00:00:00,Cutworms,Pesticide A,12ml per litre
3296,6573,2024/06/13 00:00:00,Cutworms,Neem Oil,10ml per litre
3297,6574,2023/02/01 00:00:00,Armyworm,Pesticide A,10ml per litre
3298,6575,2024/12/17 00:00:00,Cutworms,Pesticide A,16ml per litre
3299,6579,2024/07/29 00:00:00,Aphids,Pesticide B,17ml per litre
3300,6580,2023/10/02 00:00:00,Cutworms,Insecticide Z,19ml per litre
3301,6581,2024/04/15 00:00:00,Cutworms,Pesticide B,14ml per litre
3302,6582,2025/02/06 00:00:00,Cutworms,Pesticide B,6ml per litre
3303,6586,2024/01/02 00:00:00,Aphids,Pesticide A,19ml per litre
3304,6588,2023/06/07 00:00:00,Aphids,Neem Oil,6ml per litre
3305,6595,2024/01/24 00:00:00,Weevils,Pesticide B,15ml per litre
3306,6597,2024/08/27 00:00:00,Weevils,Neem Oil,9ml per litre
3307,6602,2024/06/10 00:00:00,Cutworms,Pesticide B,16ml per litre
3308,6603,2023/02/23 00:00:00,Cutworms,Pesticide B,14ml per litre
3309,6608,2024/08/24 00:00:00,Cutworms,Pesticide B,9ml per litre
3310,6609,2023/10/14 00:00:00,Armyworm,Neem Oil,19ml per litre
3311,6610,2024/06/21 00:00:00,Weevils,Pesticide A,11ml per litre
3312,6614,2023/08/25 00:00:00,Cutworms,Neem Oil,12ml per litre
3313,6615,2024/01/29 00:00:00,Armyworm,Pesticide B,5ml per litre
3314,6616,2024/05/16 00:00:00,Armyworm,Neem Oil,12ml per litre
3315,6617,2024/07/12 00:00:00,Cutworms,Insecticide Z,16ml per litre
3316,6618,2023/11/21 00:00:00,Cutworms,Pesticide B,17ml per litre
3317,6619,2023/11/12 00:00:00,Cutworms,Neem Oil,6ml per litre
3318,6621,2024/07/11 00:00:00,Armyworm,Neem Oil,12ml per litre
3319,6623,2023/10/26 00:00:00,Cutworms,Pesticide A,17ml per litre
3320,6625,2024/05/07 00:00:00,Weevils,Neem Oil,7ml per litre
3321,6626,2023/04/29 00:00:00,Cutworms,Insecticide Z,14ml per litre
3322,6629,2024/09/17 00:00:00,Armyworm,Insecticide Z,18ml per litre
3323,6631,2023/05/14 00:00:00,Armyworm,Insecticide Z,15ml per litre
3324,6633,2024/05/03 00:00:00,Aphids,Neem Oil,10ml per litre
3325,6636,2023/09/02 00:00:00,Armyworm,Pesticide A,13ml per litre
3326,6638,2024/11/09 00:00:00,Weevils,Neem Oil,11ml per litre
3327,6642,2024/10/25 00:00:00,Aphids,Pesticide A,7ml per litre
3328,6643,2024/09/14 00:00:00,Cutworms,Pesticide A,18ml per litre
3329,6644,2024/05/12 00:00:00,Armyworm,Neem Oil,8ml per litre
3330,6645,2023/03/20 00:00:00,Armyworm,Neem Oil,11ml per litre
3331,6646,2024/09/23 00:00:00,Cutworms,Pesticide A,16ml per litre
3332,6647,2024/08/15 00:00:00,Aphids,Neem Oil,8ml per litre
3333,6648,2023/08/03 00:00:00,Armyworm,Pesticide A,6ml per litre
3334,6650,2024/11/23 00:00:00,Aphids,Neem Oil,19ml per litre
3335,6652,2024/12/31 00:00:00,Armyworm,Neem Oil,14ml per litre
3336,6658,2023/08/14 00:00:00,Armyworm,Pesticide B,7ml per litre
3337,6659,2023/12/20 00:00:00,Cutworms,Neem Oil,6ml per litre
3338,6660,2024/02/10 00:00:00,Aphids,Pesticide B,13ml per litre
3339,6662,2023/03/22 00:00:00,Weevils,Pesticide A,7ml per litre
3340,6665,2024/07/21 00:00:00,Weevils,Insecticide Z,8ml per litre
3341,6667,2024/10/07 00:00:00,Armyworm,Pesticide A,15ml per litre
3342,6668,2023/11/09 00:00:00,Weevils,Neem Oil,19ml per litre
3343,6669,2023/03/06 00:00:00,Cutworms,Insecticide Z,17ml per litre
3344,6672,2023/05/17 00:00:00,Weevils,Pesticide B,13ml per litre
3345,6674,2023/08/28 00:00:00,Weevils,Neem Oil,9ml per litre
3346,6675,2024/04/07 00:00:00,Aphids,Pesticide A,6ml per litre
3347,6677,2024/07/02 00:00:00,Cutworms,Neem Oil,9ml per litre
3348,6678,2023/04/16 00:00:00,Armyworm,Pesticide A,5ml per litre
3349,6679,2023/12/05 00:00:00,Armyworm,Pesticide A,14ml per litre
3350,6683,2023/08/24 00:00:00,Cutworms,Pesticide A,19ml per litre
3351,6684,2024/05/13 00:00:00,Weevils,Insecticide Z,10ml per litre
3352,6686,2024/02/26 00:00:00,Weevils,Pesticide A,8ml per litre
3353,6688,2023/05/02 00:00:00,Armyworm,Pesticide A,12ml per litre
3354,6690,2024/08/03 00:00:00,Weevils,Neem Oil,7ml per litre
3355,6692,2024/04/27 00:00:00,Armyworm,Pesticide B,16ml per litre
3356,6694,2023/12/06 00:00:00,Cutworms,Pesticide A,16ml per litre
3357,6695,2023/11/27 00:00:00,Cutworms,Neem Oil,10ml per litre
3358,6698,2024/10/29 00:00:00,Armyworm,Insecticide Z,18ml per litre
3359,6699,2023/07/31 00:00:00,Aphids,Pesticide B,6ml per litre
3360,6700,2023/11/23 00:00:00,Weevils,Pesticide A,19ml per litre
3361,6703,2023/05/30 00:00:00,Aphids,Insecticide Z,14ml per litre
3362,6706,2024/08/10 00:00:00,Weevils,Insecticide Z,15ml per litre
3363,6707,2024/07/03 00:00:00,Cutworms,Pesticide A,15ml per litre
3364,6708,2023/03/21 00:00:00,Aphids,Neem Oil,16ml per litre
3365,6709,2023/11/21 00:00:00,Cutworms,Insecticide Z,15ml per litre
3366,6711,2024/03/23 00:00:00,Cutworms,Neem Oil,7ml per litre
3367,6713,2023/07/24 00:00:00,Aphids,Pesticide B,9ml per litre
3368,6715,2023/02/04 00:00:00,Armyworm,Insecticide Z,7ml per litre
3369,6717,2024/11/08 00:00:00,Aphids,Pesticide B,8ml per litre
3370,6721,2023/06/07 00:00:00,Armyworm,Insecticide Z,10ml per litre
3371,6722,2023/03/11 00:00:00,Armyworm,Neem Oil,9ml per litre
3372,6725,2024/12/27 00:00:00,Weevils,Pesticide A,6ml per litre
3373,6732,2023/06/22 00:00:00,Aphids,Pesticide B,7ml per litre
3374,6733,2024/10/28 00:00:00,Weevils,Pesticide B,7ml per litre
3375,6734,2023/06/15 00:00:00,Weevils,Pesticide A,8ml per litre
3376,6735,2024/10/22 00:00:00,Weevils,Neem Oil,15ml per litre
3377,6737,2024/08/28 00:00:00,Weevils,Pesticide A,15ml per litre
3378,6740,2024/09/27 00:00:00,Armyworm,Insecticide Z,7ml per litre
3379,6741,2024/09/28 00:00:00,Cutworms,Pesticide A,10ml per litre
3380,6746,2023/10/30 00:00:00,Cutworms,Neem Oil,5ml per litre
3381,6747,2024/12/15 00:00:00,Armyworm,Insecticide Z,9ml per litre
3382,6748,2024/06/30 00:00:00,Armyworm,Pesticide B,9ml per litre
3383,6752,2023/09/02 00:00:00,Aphids,Neem Oil,17ml per litre
3384,6754,2023/04/24 00:00:00,Cutworms,Neem Oil,16ml per litre
3385,6758,2024/03/09 00:00:00,Cutworms,Neem Oil,10ml per litre
3386,6760,2024/09/04 00:00:00,Armyworm,Pesticide B,5ml per litre
3387,6767,2024/11/24 00:00:00,Weevils,Neem Oil,17ml per litre
3388,6772,2023/08/03 00:00:00,Aphids,Pesticide B,14ml per litre
3389,6773,2024/03/01 00:00:00,Armyworm,Pesticide A,16ml per litre
3390,6774,2024/11/10 00:00:00,Weevils,Insecticide Z,17ml per litre
3391,6776,2023/11/17 00:00:00,Armyworm,Insecticide Z,15ml per litre
3392,6781,2023/05/03 00:00:00,Cutworms,Neem Oil,16ml per litre
3393,6785,2025/01/27 00:00:00,Weevils,Pesticide B,7ml per litre
3394,6786,2025/01/18 00:00:00,Aphids,Insecticide Z,10ml per litre
3395,6788,2025/02/11 00:00:00,Aphids,Pesticide B,5ml per litre
3396,6791,2023/04/04 00:00:00,Cutworms,Insecticide Z,16ml per litre
3397,6792,2023/10/22 00:00:00,Aphids,Insecticide Z,15ml per litre
3398,6794,2024/11/03 00:00:00,Armyworm,Pesticide A,9ml per litre
3399,6798,2023/02/16 00:00:00,Weevils,Pesticide A,12ml per litre
3400,6799,2023/04/14 00:00:00,Cutworms,Insecticide Z,9ml per litre
3401,6800,2024/09/03 00:00:00,Cutworms,Pesticide B,15ml per litre
3402,6801,2024/12/15 00:00:00,Cutworms,Pesticide A,16ml per litre
3403,6802,2023/05/28 00:00:00,Weevils,Pesticide A,13ml per litre
3404,6808,2024/05/03 00:00:00,Aphids,Insecticide Z,10ml per litre
3405,6810,2023/04/05 00:00:00,Aphids,Pesticide A,19ml per litre
3406,6812,2024/06/16 00:00:00,Weevils,Insecticide Z,14ml per litre
3407,6814,2023/11/14 00:00:00,Cutworms,Neem Oil,19ml per litre
3408,6818,2024/08/03 00:00:00,Cutworms,Neem Oil,11ml per litre
3409,6819,2023/08/29 00:00:00,Armyworm,Insecticide Z,16ml per litre
3410,6820,2024/03/01 00:00:00,Weevils,Pesticide A,9ml per litre
3411,6821,2025/01/14 00:00:00,Aphids,Insecticide Z,15ml per litre
3412,6823,2023/04/18 00:00:00,Cutworms,Pesticide B,17ml per litre
3413,6825,2024/05/20 00:00:00,Weevils,Pesticide A,13ml per litre
3414,6826,2023/03/28 00:00:00,Weevils,Neem Oil,19ml per litre
3415,6827,2023/08/20 00:00:00,Aphids,Neem Oil,9ml per litre
3416,6831,2023/03/29 00:00:00,Armyworm,Pesticide A,17ml per litre
3417,6832,2023/06/30 00:00:00,Cutworms,Pesticide B,5ml per litre
3418,6833,2024/06/30 00:00:00,Aphids,Pesticide A,14ml per litre
3419,6835,2023/06/26 00:00:00,Weevils,Neem Oil,5ml per litre
3420,6836,2023/02/25 00:00:00,Armyworm,Neem Oil,18ml per litre
3421,6839,2024/08/30 00:00:00,Weevils,Neem Oil,17ml per litre
3422,6844,2024/09/17 00:00:00,Weevils,Pesticide A,17ml per litre
3423,6847,2024/06/05 00:00:00,Weevils,Pesticide B,19ml per litre
3424,6848,2025/02/11 00:00:00,Cutworms,Pesticide B,11ml per litre
3425,6851,2025/02/01 00:00:00,Cutworms,Insecticide Z,18ml per litre
3426,6852,2023/06/27 00:00:00,Armyworm,Pesticide A,5ml per litre
3427,6853,2024/05/06 00:00:00,Cutworms,Pesticide B,9ml per litre
3428,6855,2024/02/19 00:00:00,Cutworms,Pesticide A,9ml per litre
3429,6858,2025/01/06 00:00:00,Cutworms,Pesticide B,13ml per litre
3430,6863,2023/09/05 00:00:00,Armyworm,Pesticide A,19ml per litre
3431,6864,2023/03/21 00:00:00,Cutworms,Neem Oil,6ml per litre
3432,6866,2024/04/29 00:00:00,Aphids,Insecticide Z,14ml per litre
3433,6867,2024/02/27 00:00:00,Weevils,Pesticide B,18ml per litre
3434,6869,2023/10/09 00:00:00,Armyworm,Insecticide Z,18ml per litre
3435,6872,2023/12/22 00:00:00,Aphids,Neem Oil,13ml per litre
3436,6873,2024/04/20 00:00:00,Aphids,Pesticide A,9ml per litre
3437,6874,2023/04/05 00:00:00,Weevils,Neem Oil,8ml per litre
3438,6876,2023/08/11 00:00:00,Weevils,Insecticide Z,17ml per litre
3439,6877,2024/01/31 00:00:00,Armyworm,Insecticide Z,13ml per litre
3440,6878,2023/08/20 00:00:00,Weevils,Neem Oil,19ml per litre
3441,6880,2024/07/14 00:00:00,Weevils,Insecticide Z,19ml per litre
3442,6885,2024/11/03 00:00:00,Armyworm,Insecticide Z,14ml per litre
3443,6886,2024/04/07 00:00:00,Cutworms,Pesticide B,18ml per litre
3444,6891,2023/06/02 00:00:00,Cutworms,Insecticide Z,5ml per litre
3445,6895,2023/03/25 00:00:00,Cutworms,Pesticide A,11ml per litre
3446,6896,2024/02/26 00:00:00,Armyworm,Pesticide B,10ml per litre
3447,6897,2024/10/13 00:00:00,Aphids,Pesticide B,18ml per litre
3448,6900,2025/01/06 00:00:00,Cutworms,Neem Oil,16ml per litre
3449,6901,2024/03/15 00:00:00,Armyworm,Pesticide A,7ml per litre
3450,6902,2024/04/02 00:00:00,Armyworm,Pesticide B,16ml per litre
3451,6905,2024/12/11 00:00:00,Aphids,Pesticide B,11ml per litre
3452,6908,2023/02/06 00:00:00,Weevils,Pesticide B,18ml per litre
3453,6913,2024/11/14 00:00:00,Armyworm,Neem Oil,15ml per litre
3454,6914,2023/12/30 00:00:00,Cutworms,Insecticide Z,9ml per litre
3455,6916,2023/10/12 00:00:00,Weevils,Pesticide A,19ml per litre
3456,6917,2025/01/12 00:00:00,Cutworms,Neem Oil,8ml per litre
3457,6918,2024/02/21 00:00:00,Weevils,Pesticide B,14ml per litre
3458,6920,2024/11/13 00:00:00,Armyworm,Pesticide A,19ml per litre
3459,6921,2023/09/05 00:00:00,Weevils,Insecticide Z,11ml per litre
3460,6922,2023/02/13 00:00:00,Weevils,Neem Oil,13ml per litre
3461,6923,2023/09/03 00:00:00,Cutworms,Pesticide B,16ml per litre
3462,6924,2023/10/16 00:00:00,Armyworm,Pesticide B,8ml per litre
3463,6925,2024/01/20 00:00:00,Aphids,Neem Oil,8ml per litre
3464,6929,2024/07/05 00:00:00,Weevils,Pesticide B,8ml per litre
3465,6935,2024/02/17 00:00:00,Aphids,Neem Oil,7ml per litre
3466,6936,2023/12/10 00:00:00,Weevils,Pesticide B,5ml per litre
3467,6937,2023/04/19 00:00:00,Weevils,Neem Oil,5ml per litre
3468,6938,2023/04/22 00:00:00,Armyworm,Insecticide Z,7ml per litre
3469,6939,2024/04/04 00:00:00,Armyworm,Neem Oil,9ml per litre
3470,6940,2023/10/11 00:00:00,Aphids,Insecticide Z,7ml per litre
3471,6942,2024/05/17 00:00:00,Cutworms,Insecticide Z,11ml per litre
3472,6944,2024/11/23 00:00:00,Armyworm,Neem Oil,9ml per litre
3473,6948,2025/02/15 00:00:00,Armyworm,Pesticide B,11ml per litre
3474,6950,2023/11/18 00:00:00,Weevils,Neem Oil,12ml per litre
3475,6951,2024/01/22 00:00:00,Armyworm,Pesticide B,19ml per litre
3476,6952,2024/11/19 00:00:00,Aphids,Neem Oil,9ml per litre
3477,6955,2024/06/06 00:00:00,Weevils,Neem Oil,7ml per litre
3478,6956,2023/08/28 00:00:00,Armyworm,Insecticide Z,11ml per litre
3479,6959,2024/12/13 00:00:00,Weevils,Neem Oil,6ml per litre
3480,6960,2024/05/13 00:00:00,Cutworms,Pesticide A,9ml per litre
3481,6961,2023/12/17 00:00:00,Armyworm,Neem Oil,9ml per litre
3482,6962,2023/03/26 00:00:00,Weevils,Pesticide B,18ml per litre
3483,6963,2025/01/28 00:00:00,Cutworms,Insecticide Z,14ml per litre
3484,6964,2024/06/18 00:00:00,Armyworm,Pesticide B,8ml per litre
3485,6965,2023/12/01 00:00:00,Armyworm,Pesticide A,13ml per litre
3486,6966,2024/05/11 00:00:00,Cutworms,Pesticide A,19ml per litre
3487,6967,2024/04/09 00:00:00,Armyworm,Pesticide B,16ml per litre
3488,6974,2024/09/13 00:00:00,Armyworm,Neem Oil,10ml per litre
3489,6975,2024/09/22 00:00:00,Weevils,Neem Oil,6ml per litre
3490,6976,2024/10/14 00:00:00,Weevils,Neem Oil,16ml per litre
3491,6980,2024/06/16 00:00:00,Cutworms,Insecticide Z,11ml per litre
3492,6992,2023/03/28 00:00:00,Weevils,Neem Oil,7ml per litre
3493,6993,2023/11/23 00:00:00,Cutworms,Neem Oil,18ml per litre
3494,6994,2023/09/07 00:00:00,Armyworm,Insecticide Z,5ml per litre
3495,6996,2024/07/12 00:00:00,Cutworms,Neem Oil,10ml per litre
3496,6997,2023/05/20 00:00:00,Armyworm,Neem Oil,7ml per litre
3497,6998,2024/01/01 00:00:00,Weevils,Pesticide A,19ml per litre
3498,6999,2024/01/07 00:00:00,Cutworms,Insecticide Z,14ml per litre
3499,7001,2023/11/07 00:00:00,Aphids,Pesticide B,7ml per litre
3500,7005,2024/01/20 00:00:00,Aphids,Pesticide A,16ml per litre
3501,7006,2023/07/23 00:00:00,Cutworms,Insecticide Z,16ml per litre
3502,7007,2023/09/26 00:00:00,Cutworms,Insecticide Z,5ml per litre
3503,7008,2024/06/17 00:00:00,Weevils,Pesticide B,19ml per litre
3504,7009,2024/12/23 00:00:00,Weevils,Insecticide Z,10ml per litre
3505,7011,2024/02/02 00:00:00,Armyworm,Pesticide A,8ml per litre
3506,7012,2024/09/03 00:00:00,Aphids,Insecticide Z,11ml per litre
3507,7013,2024/12/27 00:00:00,Weevils,Pesticide B,6ml per litre
3508,7016,2023/12/14 00:00:00,Aphids,Neem Oil,18ml per litre
3509,7017,2023/11/13 00:00:00,Armyworm,Pesticide B,19ml per litre
